time,cpu-cycles,instructions,l1d.replacement,icache_64b.iftag_miss,l2_rqsts.all_demand_miss,longest_lat_cache.miss,br_inst_retired.all_branches,frontend_retired.itlb_miss,itlb_misses.walk_completed,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,branch-misses
2.104147899,459019925,1781285725,1392953,247183,228495,328416,63499143,80,242,7630,1241,604803
2.204345774,459132306,1659667197,3399434,1779886,387008,139052,74978574,0,128,12027,544,1984937
2.304540107,459287433,1647560877,3332963,1760375,365723,87546,74888654,3,199,9561,588,2023053
2.404706817,458913525,1622162706,3266227,1705553,365703,122042,75031524,0,115,6914,565,2234766
2.504870324,459169273,1641427802,3433247,1493631,403058,202888,75153175,32,189,3356,525,2326707
2.605064692,458972215,1606780406,3502732,3277481,442368,560328,66955917,235,390,10133,2159,1838006
2.705276082,459173355,1755950761,5351593,2841844,357584,397291,48842555,5,124,11803,1804,924024
2.805509693,459335596,1722584011,6061702,2992414,390106,521251,53513276,118,307,8865,2298,1045499
2.905714631,458932671,1753078994,2293696,1665795,118234,177943,52104935,31,174,2383,2256,666681
3.005917087,459280586,1621645121,2384953,3105384,130410,123221,78463254,88,122,1925,1336,1946773
3.106117048,459230641,1567355977,2345131,3535199,119452,122623,79821919,0,107,1156,763,2400806
3.206319583,459249892,1748886643,3472094,3088461,154995,248024,57735930,94,246,2166,3205,1155105
3.306523682,459352861,1711673851,3346637,3273026,185999,341590,52164066,42,151,2007,2472,1167876
3.406720868,459023933,1778714673,1928702,1723849,183531,302759,51603493,11,127,2549,801,602967
3.506929774,459311033,1601195318,2596911,3386332,186162,245107,77604817,163,124,1868,1089,2192895
3.607130914,459218288,1726340376,3597858,3226511,173944,341325,61339776,211,309,2641,3376,1200417
3.707333545,459150059,1719469102,3477528,3309834,132174,223485,54410467,34,169,1987,2662,1142623
3.807547393,458916766,1715329427,2990464,2575058,229173,412954,51708947,18,161,2098,1437,1149880
3.907746281,459125176,1705197853,1721346,2180275,181784,216221,72536093,210,316,1559,895,1272062
4.007945291,459292004,1667004236,3300884,3113168,178857,223581,67627183,2,176,1832,3130,1713959
4.108156564,459313188,1736129816,3523572,3072025,214553,345494,55843352,3,124,1952,2799,1118154
4.208358921,458857171,1709045073,3381213,3343600,105628,225272,52176969,398,377,1944,2305,1155629
4.308570445,459341977,1747355227,1855947,1517856,219962,349007,59253209,43,187,3165,1188,924420
4.408742046,459058386,1611732534,2821815,3166273,228647,305842,74384713,91,205,1615,2856,2065170
4.508939839,459195662,1749918501,3586916,3110280,149542,251379,58536383,3,109,2066,1336,1132027
4.609151625,459336636,1710759497,3513815,3259409,167978,330994,52617341,9,166,2201,2317,1138431
4.709350953,459354551,1770537187,1928510,2183584,187730,280063,52271262,111,249,2247,2186,662820
4.809551590,459195250,1606986418,2468244,2935138,149249,218692,76137605,11,148,2154,1606,1956837
4.909759776,459236181,1694806640,3388350,3058017,218468,344040,63617933,107,500,1960,1447,1620872
5.009965896,459328868,1728498731,3338229,3101858,202030,330987,55629208,114,340,2107,922,1232244
5.110173141,459292769,1712539573,3392031,3239919,164906,327878,52304991,315,266,1924,875,1194205
5.210384154,459368541,1717721684,1674080,1735062,136447,154302,65017212,215,432,2681,2929,982013
5.310586121,459348122,1640977846,3004047,3219993,220142,334305,71295717,122,315,2113,1120,1852627
5.410788020,459249554,1746210297,3471638,3080665,214493,351087,57657190,196,353,2190,2742,1123477
5.511000216,459292555,1717945436,3406418,3262345,176835,325358,52834974,214,331,1988,747,1195393
5.611204005,458683853,1746938122,1935258,1578126,122847,183676,54038405,118,232,2986,2781,674049
5.711414573,459158278,1602710554,2502298,3252160,137683,161597,78495736,134,225,1501,878,2281671
5.811615364,459256402,1715380387,3493251,3093381,156501,212691,65079243,159,407,1821,3111,1364869
5.911818636,459222122,1723527218,3438960,3144410,193061,337061,55354570,160,220,1841,873,1201132
6.012029824,459235653,1711478293,3331633,3342975,121949,212564,53557733,182,280,2586,2670,1181298
6.112232873,459229686,1711440103,1425740,1824254,201989,318671,66331945,19,155,2817,2856,1027191
6.212432314,459136217,1653640397,3144199,3305429,163184,219573,69533654,81,282,1875,3187,1794204
6.312643247,459288386,1739757549,3532119,3091416,191660,343715,55741907,77,248,1982,2822,1081505
6.412830114,459012515,1715872386,3347091,3339920,95546,210253,52678591,6,126,1909,2300,1118930
6.513024693,459326287,1760489789,1903819,1408784,211406,316999,60578354,132,252,2413,797,873272
6.613234107,458998266,1588066851,2316862,3190685,105718,109271,79601720,104,211,1069,742,2268404
6.713430114,459237863,1621152006,2624323,3487691,90633,250094,77806209,38,189,1590,2825,1948735
6.813631734,459333454,1757396631,3503369,3169480,156771,257880,57251588,126,267,2037,3011,1055239
6.913842738,459190987,1728363228,3309096,3282862,162669,352482,51390335,2,106,2345,2061,1046000
7.014042950,459237634,1732850052,1508529,1860278,138398,276009,60028034,148,264,3548,2789,753407
7.114256629,459278190,1602026145,2518811,3576235,179548,288805,77593652,15,160,1426,955,2194614
7.214445528,458837136,1746668813,3554290,3115714,156628,242233,58338388,11,215,1952,1357,1141608
7.314648382,459210385,1720225273,3450966,3233333,161324,428033,53364805,69,315,2039,2485,1172333
7.414859495,459301484,1732058685,2536030,1890987,116709,199131,51534460,5,213,2300,2215,865829
7.515058689,459390916,1666108368,2078689,2557806,158720,225916,76942356,10,127,2014,1000,1554814
7.615262216,458978085,1679349438,3303364,3190766,156130,203881,68206183,29,320,2363,3189,1592623
7.715468940,459101871,1734452607,3458030,3081851,206414,361225,55814389,97,259,1837,2719,1091263
7.815677862,459351984,1715654820,3305520,3277225,111259,213886,53616433,90,244,2604,2618,1097590
7.915883308,459179103,1739759309,1822405,1528589,207512,334879,61569645,126,313,3246,1259,931035
8.016098363,459393123,1608748867,2591790,3354885,129154,166824,77734773,69,180,1673,932,2128535
8.116288373,459009679,1744933883,3493269,3022413,213630,359877,61653196,38,186,2703,1311,1072498
8.216496020,459215096,1706656276,3454147,3259939,162931,437707,53333359,10,124,2544,2610,1166477
8.316699676,459228021,1720337989,2612797,2174964,191126,308353,53743273,378,244,1738,2348,1131832
8.416862802,458979782,1719240421,1696995,2004547,179842,218473,74446951,71,234,2089,822,1259808
8.517117612,459480001,1637406256,3024228,3131135,237496,351790,68912753,0,107,1462,2915,1949667
8.617318976,459240340,1742341020,3626816,3075753,199572,362308,56563129,7,134,1967,1293,1120961
8.717516877,458989161,1708222411,3342814,3338292,101174,217877,52852603,1,114,2223,2245,1147323
8.817725354,459388117,1796658180,1466732,1592396,205331,281583,56696005,48,144,2717,2085,472747
8.917930523,459161154,1626043451,2425023,2873852,169184,253390,78341590,68,121,1447,885,1969549
9.018134037,459207114,1719228659,3341835,3265983,137544,329813,65838209,19,199,2698,3275,1272295
9.118344601,459285437,1728909049,3449773,3187221,121023,218904,55914962,7,126,2220,2659,1120098
9.218541172,459100504,1726126222,3056355,2707701,233684,440406,52110724,98,272,2614,3984,961853
9.318746028,459309789,1731313823,1434101,1221251,192939,240021,72310239,10,124,3449,1306,1090830
9.418957200,459112840,1606267690,2812409,3246796,205890,322962,74263761,10,144,1350,1037,2201360
9.519159817,459327841,1758026557,3642088,3031530,194515,344806,57324891,3,127,1882,1220,1085201
9.619362267,459327643,1716822573,3344722,3262617,166526,310342,53246643,14,128,2052,838,1177955
9.719560735,459317596,1772497097,2202315,1675621,132554,166306,57509246,126,260,2559,2162,763178
9.819761592,459064913,1703737714,1785304,1856013,174697,196340,79284097,17,149,2113,594,1503779
9.919969063,459195668,1585811973,2347048,3350677,112900,120694,79668690,4,224,1120,729,2276351
10.020167575,459330769,1705623709,3345278,3173313,193826,337438,63754910,38,190,1817,1178,1394445
10.120369479,459176987,1710495520,3136468,3342733,104715,326543,54443892,8,210,2296,2541,1248999
10.220576346,459185614,1724908248,2826459,2664962,173949,336295,53484025,42,310,3093,2642,1002386
10.320747044,459073424,1737370787,1492358,1380319,194098,211392,70738843,401,289,2021,729,1183800
10.420949287,458850213,1683040055,3123016,3472867,210558,357288,69170982,177,280,2891,1798,1559248
10.521158112,459155078,1736477472,3431218,3218512,178524,349927,55766424,34,166,2436,2834,1089639
10.621346076,458885678,1709227066,3258986,3234485,149882,306825,52788512,259,410,1914,756,1152361
10.721548680,459371314,1754142141,1523892,871778,175881,233253,66510335,59,287,2887,2381,654260
10.821760504,459261444,1630982955,2566851,3403381,207606,336691,73541915,22,214,2045,1255,1955430
10.921962082,459216421,1756259489,3502728,3056760,197228,353743,57352214,101,264,2172,3102,1046940
11.022172461,459170806,1713787464,3303605,3266580,163580,325217,52574227,48,222,1889,895,1134333
11.122373912,459370978,1770584576,1885111,1571549,133669,190663,58056879,11,157,2453,2052,627669
11.222574733,459363431,1654114337,2227668,2437013,198228,301594,77256757,109,318,2130,1294,1813440
11.322789388,459426567,1735342309,3549600,3016804,199050,357801,60875506,121,295,1864,1826,1151716
11.422998001,459269130,1721566753,3593079,3072854,223333,424063,53746746,128,373,2383,2642,1106889
11.523198585,459333536,1766271511,2122040,2288178,169822,294052,54040635,44,168,2886,2127,682290
11.623408190,458850980,1683666192,2009254,2327095,182337,259022,75288127,143,197,2998,964,1335929
11.723610713,459271421,1717302188,3464419,3010888,209602,369248,62356002,1,82,1840,3419,1406766
11.823783098,459149959,1730807666,3455929,3117194,177049,331433,55044052,178,336,1926,989,1096951
11.923995727,459278169,1718069327,3373004,3221503,164639,314230,52947790,257,452,2872,2270,978924
12.024196418,459328980,1785494842,1254572,935875,175691,210183,70695418,57,136,3215,689,697693
12.124401333,459322221,1643680854,2911004,3048736,170147,165807,78670758,106,224,1641,957,2029572
12.224618646,459034722,1720791554,3541956,3014171,223063,354915,60214408,352,385,1765,2900,1414384
12.324789842,458995964,1717693957,3463771,3190389,137371,331305,56667601,44,297,2256,2482,1302205
12.425000918,459251913,1713975798,3375534,3209622,176249,317919,54986883,128,339,2016,621,1393900
12.525209055,459358994,1762368811,1661620,767715,250691,278548,67148450,35,186,3720,1240,874646
12.625403406,458846170,1665396887,2785822,2839799,144098,127112,79610955,0,127,1422,726,1952777
12.725608895,459281586,1701162192,3354121,2863550,153324,248473,75103895,19,252,1775,2784,1751279
12.825803576,459225094,1779055659,4220783,2707123,172804,191066,67735098,84,211,1915,935,1425309
12.926008398,459057654,1773490696,3642778,3036409,180357,332688,58605303,27,172,3118,3278,1201632
13.026223094,459364875,1754474421,3590946,2938181,126502,171388,63217638,93,199,1810,577,1475296
13.126427641,459315589,1774793761,1862694,861253,183841,218960,68336338,10,127,1950,2068,827906
13.226629364,459240431,1652034724,2584083,3253852,149435,148839,77867809,5,216,1614,835,2005840
13.326835725,459194109,1676816603,2143938,2923060,186184,428125,75250806,140,286,3267,3335,1516109
13.427035614,459319246,1684295555,2572289,2143124,265937,288026,70072577,111,283,2726,1431,1597929
13.527231740,459257456,1641503816,2688112,2919175,135739,109693,79383072,0,89,1464,918,2058906
13.627435414,459157613,1663710218,3128254,2777641,232037,270687,72383729,14,164,1277,775,1894748
13.727642843,459156127,1745155887,3788964,2936610,171417,195069,65486601,1,128,1685,968,1473858
13.827854363,459199736,1765165286,4061211,2653980,227397,299110,60578685,405,269,2875,533,1404136
13.928058520,459053411,1796184437,2455823,1290501,233813,307052,63254028,35,177,2190,357,864315
14.028258314,459321114,1673168566,2805267,2851895,189986,187129,78411311,9,105,1494,679,1822994
14.128463197,459133735,1638163654,2562397,2870589,217819,270581,77861354,10,152,1962,944,2062121
14.228664000,459114752,1772363708,3991385,2818143,180437,197883,67851178,169,264,1769,1048,1414109
14.328838604,459150662,1787652401,4043567,2696198,208864,322555,61453820,115,238,2846,2530,1243209
14.429046856,459242384,1801033784,2637132,1336202,140223,186178,59610056,0,126,3134,2072,765422
14.529248223,459346581,1677987568,2777673,2252813,217474,181863,77587734,4,208,1712,1073,1742780
14.629444222,458958704,1634277219,2587815,2847472,149528,112849,78628741,0,115,1449,662,2113996
14.729647511,459142528,1671464096,3134414,2646650,279742,262276,71896058,41,214,1123,741,1918907
14.829850747,459281092,1751015753,3662253,2896919,196290,187833,65198542,74,234,1633,724,1497900
14.930051394,459267716,1764267782,4054500,2702071,189456,173690,63577060,42,202,2127,2333,1392962
15.030264431,459322888,1792988150,2810296,1686089,161440,175000,62291049,128,191,2803,2116,1026726
15.130466341,459188533,1676627900,2281375,2480205,245708,367016,68146118,115,269,3494,2072,1537467
15.230667093,459077439,1677091891,2957678,2532030,229665,119161,75153810,127,252,3207,1219,1597028
15.330865690,459200770,1638328226,2734914,3015595,170020,125421,77811737,74,182,1178,749,2031458
15.431068090,459111695,1691010531,3327514,2727464,259362,310215,68341320,38,195,1411,903,1743258
15.531283270,459423183,1737973440,3754847,2888224,231192,315120,64386860,147,281,1797,2529,1466079
15.631480005,459300190,1745282423,3926265,2856217,155834,193022,58842195,103,194,1546,520,1481565
15.731675936,459076683,1766204225,2309004,1415929,229291,341846,64683561,54,206,4217,2776,933962
15.831883995,459204550,1659192820,2822768,2808827,210535,109100,78024005,0,101,1769,732,2000896
15.932081795,459153522,1639169881,2874588,2786801,243423,263531,77489478,6,118,1368,2676,2047518
16.032276066,459248432,1771840900,4095373,2836037,253934,200780,66610734,0,133,2365,924,1360827
16.132484034,458923599,1782262257,4120184,2575267,245911,336721,61064486,11,149,2267,701,1273020
16.232684113,459156255,1835388918,2400939,1415365,210678,308489,59555100,7,136,3445,424,644574
16.332851555,459059322,1667227307,3011040,2463403,226919,180501,77402196,167,255,2402,1332,1808932
16.433047581,458992461,1635064336,2533890,2891575,145584,111598,78581790,0,126,1386,752,2119743
16.533244129,458910505,1688067448,3189573,2746668,242234,275831,71148208,36,245,1972,2701,1774018
16.633445748,459150513,1767641220,3797068,2822154,179154,193424,65271581,103,198,1549,887,1415013
16.733645206,459070009,1762902254,4008495,2696219,192350,181683,61455820,1,244,2225,2210,1370041
16.833841853,458901690,1793773002,2601850,1374502,156734,169379,61177066,72,185,2491,2262,839491
16.934047973,459182369,1684435273,2450804,2855766,294173,487419,71908323,18,160,3507,2245,1351659
17.034245882,459240966,1673074446,2901350,2672264,194684,118593,75483052,0,104,971,598,1834989
17.134449103,459281702,1639547445,2638113,2891641,137986,122177,78289256,0,107,1204,685,2078702
17.234652209,459200436,1737193826,3554232,2761543,249620,308228,65659717,439,310,2340,980,1458792
17.334860016,459362696,1738155379,3794674,2884433,179888,179622,63760416,128,358,1716,2558,1441478
17.435059097,459244788,1754340479,4025908,2778713,152588,199971,59013493,72,188,1440,490,1456053
17.535267287,459271395,1785477636,2040582,1300982,210971,111661,66444461,44,207,3703,2657,827158
17.635467464,458884562,1658058567,2760982,2867853,171140,123795,78555270,0,105,1474,739,1977923
17.735663747,459265817,1649395555,2801579,2827502,251757,285371,75308952,128,326,1423,867,2015650
17.835861552,459249901,1768290777,3978233,2817130,204095,197384,66662934,6,269,1899,1030,1400105
17.936055825,459036062,1797488748,4107093,2680496,234476,348120,60804859,122,376,2701,2413,1154766
18.036267594,459243039,1794410741,2259887,1342273,149725,200678,61855397,148,271,4711,2752,710192
18.136468258,459249897,1657464119,2947197,2554142,230811,97126,75721075,0,118,959,582,1982850
18.236661995,459188463,1616825715,2310419,2834822,136679,109154,79916712,84,229,1313,627,2274430
18.336831837,459015678,1655889651,3055127,2656297,253824,259796,73231707,38,192,1586,606,1997831
18.437033295,459193299,1734856590,3566755,2958287,174978,180742,65494391,84,222,1420,835,1579463
18.537233524,459101180,1733539288,3755534,2727247,271251,299131,62811225,44,236,1536,547,1596170
18.637445444,458888825,1766975773,3913589,2484263,202642,286493,61068617,14,130,2443,518,1440180
18.737641855,459340220,1755307471,1678031,1955563,218110,287514,73605302,89,227,3590,1060,1136860
18.837846281,459183655,1705573606,2497511,1436668,215380,211778,73291666,105,240,2934,3142,1562624
18.938055548,459183495,1634623768,2623706,2781731,153018,107442,78975668,0,111,1081,715,2125823
19.038252850,459100377,1626671133,2536159,2876670,120635,244834,77423501,188,314,1604,2513,2072738
19.138454279,459301314,1729895075,3570319,2941739,203789,176403,64316744,173,317,1334,1061,1554324
19.238653448,459341972,1726152860,3669285,2880537,256686,303170,60901768,4,231,1477,2411,1524875
19.338857355,459246682,1749187073,3862135,2580886,203070,307200,56945866,0,111,1699,2108,1358927
19.439058440,459354820,1742961465,2153618,1392889,256311,196772,72537391,93,164,1855,611,1173728
19.539253430,459308099,1644551670,2575208,2987713,164508,130318,78708975,0,111,1517,848,2071814
19.639442021,459018640,1681510711,3340271,2830575,258402,293735,72912585,19,170,1710,726,1864543
19.739652927,459144611,1761395415,3903797,2931830,174832,199146,65944938,86,214,1738,980,1436983
19.839852909,459283593,1815833478,4270799,2515378,182366,360600,57658305,117,352,3234,2670,1097887
19.940056389,459191678,1757031220,1929748,1221835,222070,133077,66908280,114,281,4141,2551,839822
20.040261404,459238216,1646745197,2670322,2686439,143690,99952,78603375,0,107,967,565,2065617
20.140455975,459088537,1616018643,2319479,2922826,115623,110094,80954041,0,109,1619,617,2295618
20.240653686,459160481,1710968749,3520549,2673667,290120,309004,67330351,37,202,1314,900,1670811
20.340837334,458636252,1752224667,3722421,2865666,158127,305649,65268906,13,161,1852,2563,1401338
20.441024783,458380908,1772368855,3844515,2698897,181548,179050,62229736,134,119,2019,465,1375471
20.541227273,459270325,1767221016,2140226,1705082,168216,178328,65785103,42,190,3312,2997,971983
20.641435725,459266198,1693617474,2409269,2948451,241401,384280,73132430,9,153,3578,1474,1314250
20.741634467,458888613,1659031170,2734613,2785675,172949,113129,76803043,76,266,1306,495,1927909
20.841832907,458964707,1629086979,2508680,2960736,145127,128763,79333900,89,244,1263,651,2136011
20.942026103,459098687,1735749939,3836636,2892517,180118,311820,66121385,39,230,1717,2774,1496202
21.042232353,459324604,1745011387,3840982,2915634,182954,183126,63473912,142,284,1809,2529,1394158
21.142442063,459196831,1756406705,4104268,2811150,144623,198877,60360980,1,134,1935,754,1452822
21.242641720,459197322,1739803038,2162905,1332299,217945,144178,70035541,19,280,3979,2656,1044441
21.342842346,459172158,1645575123,2684470,2860777,175445,125117,79916361,4,190,2052,770,2054138
21.443049307,459178311,1665891259,3067864,2823483,251976,291495,74662888,43,168,1521,717,1935631
21.543247047,459162995,1780695723,3955692,2846360,194705,216617,66161748,20,119,1778,1131,1309875
21.643449480,459234818,1804804547,4133046,2479356,212758,353853,59281522,36,203,2832,616,1089785
21.743658932,459331904,1783009610,2017318,1193738,246514,250064,64006019,140,268,4250,1059,735306
21.843864660,458815398,1643869415,2733648,2648512,196821,114740,76975487,2,118,1211,508,2070816
21.944066994,459018339,1624036782,2334616,2953139,142697,121366,79441673,72,211,1680,654,2209582
22.044267916,459190111,1706039984,3740598,2777429,277377,167893,68726904,9,123,2297,2785,1738831
22.144473482,458978553,1763346453,3693449,2719615,234597,313352,65345378,198,410,1962,1167,1432673
22.244678944,459211859,1781352318,3902659,2678514,170897,196945,61546137,7,207,1940,695,1381184
22.344850360,459060423,1788712089,2614322,1858265,256220,400447,66902827,165,387,2988,714,982086
22.445051769,459172318,1706321207,2330030,2431237,206753,288589,74722157,23,157,3031,2763,1291937
22.545258110,459237752,1651407062,2691457,2782896,174586,118361,77313302,73,277,1361,645,1946122
22.645454847,459023825,1645896060,2886181,2943044,129542,122216,77653976,37,183,1677,2619,1957646
22.745655011,459227261,1743732452,3801697,2925588,200238,199047,64649231,1,102,1560,921,1451816
22.845863794,459151395,1736804501,3896201,2938330,189228,191511,61880461,89,298,1803,2392,1435076
22.946068524,459310617,1783244811,3188289,2015481,145365,186885,61190097,24,163,2319,2147,1111451
23.046258114,459076159,1729964435,2346886,1817910,252752,196612,73173128,98,223,1617,667,1167513
23.146466794,459239067,1646359897,2551690,3037885,167979,140421,79298632,0,110,1989,728,2050838
23.246663117,459297263,1691718035,3528536,2780353,307285,307907,69669538,27,197,1459,763,1841887
23.346865754,459234014,1771066666,3961586,2676530,225957,326791,63452198,122,284,2004,1008,1299701
23.447066758,459237280,1818001013,4000831,2298029,183731,334341,55801552,34,252,3092,667,931104
23.547268144,459119954,1736160310,2002238,1243421,253732,200623,75187895,10,149,2773,1066,1383944
23.647473613,459120448,1631887451,2568625,2787187,166779,104432,78537123,0,86,1782,707,2156844
23.747665214,459181294,1626954700,2636426,2622772,158732,104776,79184152,0,112,1712,2428,2163678
23.847856731,459087201,1729246032,3650890,2909980,271708,170743,65059091,86,321,1501,897,1575085
23.948065664,459112201,1728886317,3589454,2876162,184708,163146,65109805,27,258,2056,2940,1541600
24.048259967,459025901,1763508969,3889073,2713448,185104,176550,61632037,80,225,1876,445,1450605
24.148463914,458428384,1777255755,2256092,1392069,243363,352200,64115694,18,120,2143,1268,849405
24.248668264,459266211,1702476489,2373947,2995170,251140,436211,73467143,10,167,3471,3576,1349287
24.348837555,458907526,1654886980,2620469,2878326,179585,137143,75441851,184,303,2081,816,1913599
24.449033844,459091371,1652670278,2910756,2870881,255178,266200,70538015,117,131,2237,2601,1923010
24.549242404,459281666,1708718983,3474303,3191004,150138,169487,60181882,0,142,1453,509,1644653
24.649440812,458755975,1740058467,2636293,1293931,251269,195002,73209935,13,155,3422,2731,1402724
24.749641123,459055629,1636059002,2601323,2871915,180654,138178,78213732,79,276,1469,619,2118389
24.849819601,458862506,1681764614,3111526,2736844,270000,293179,72964462,41,215,2101,940,1735326
24.950016749,459281584,1812077152,4149501,2637541,225309,373492,61470295,11,121,2613,2738,1083020
25.050234711,459364268,1742049133,3529087,2737358,177221,155100,62131811,5,219,1796,482,1567573
25.150435093,459183137,1783623747,2652685,1909299,212351,260257,60932381,59,203,2199,311,1045925
25.250631484,459261868,1680775983,2815071,1969597,231190,202549,76336212,147,322,3379,1154,1771133
25.350834683,459284886,1644223925,2621139,2743651,168399,123398,78871109,0,124,1673,551,2084680
25.451029792,459029524,1662459641,3212307,2767643,227632,127647,75254257,26,224,1736,2583,1961089
25.551234953,459268097,1764310057,4141171,2779087,225224,182927,67609239,0,99,1879,887,1453136
25.651452223,459151778,1754425584,3842777,2703318,255686,295211,63216722,7,172,1562,738,1473982
25.751656459,459261728,1758490339,3757085,2696514,156684,276909,60424084,43,276,1963,2065,1402679
25.851852971,459126611,1753631540,2386403,1312059,193498,102555,74349749,103,235,2806,1126,1226667
25.952054918,459075116,1641318953,2638958,2928178,161947,132922,79590706,88,188,1802,760,2083328
26.052257423,459319318,1678466361,2358086,1954118,257156,339840,74674685,8,149,2982,3663,1824531
26.152467976,459139163,1727594670,2417612,2140603,203957,315255,75107256,19,242,2120,2637,1347978
26.252671556,459197249,1646521823,2668940,2780969,191966,106151,77370990,146,257,1252,920,2056321
26.352834920,458792472,1644941104,2922086,2764251,222715,180855,74119781,139,227,1343,2634,1948357
26.453041656,459306385,1745318514,3915243,2929336,205458,189443,64891203,0,92,1900,1061,1469117
26.553246544,459236807,1740112246,3934124,2736552,250883,301317,61532330,13,252,1493,633,1478314
26.653448023,459148216,1760052200,3925484,2151824,222220,311947,60489486,42,178,1965,530,1429498
26.753648500,459035987,1774220831,2213314,1509935,248034,221424,76009092,6,131,2213,570,1129905
26.853850152,459200373,1648832302,2606275,2913228,165610,125345,79727462,3,222,2025,797,2076249
26.954049544,459136154,1694945261,3547160,2798439,264337,141854,72607343,34,182,2396,2733,1699585
27.054257839,459283961,1767624414,4044541,2838232,209689,204229,65907062,374,181,2052,1070,1391779
27.154456737,459198889,1821766150,4394447,2358043,166760,273389,57403670,0,115,3160,2460,999107
27.254659148,459383045,1767764644,1970667,894698,231098,243671,70829510,5,126,1498,1983,964301
27.354868643,459233331,1646029392,2558675,2759161,171314,97640,78854706,75,214,1375,736,2111424
27.455061443,459174743,1649464826,2635465,2666933,171745,110337,78535912,3,234,2386,542,2050648
27.555270318,459407908,1748470840,3805813,2719472,275588,305394,66243667,127,286,1675,878,1474641
27.655475155,459278953,1744565744,3861756,2759471,235902,175029,64613171,127,303,1916,2542,1495953
27.755674443,458741178,1767549746,3973655,2655547,185307,187151,62071767,0,124,2014,653,1437581
27.855882223,459317171,1790084775,2190437,1315628,277984,393102,68350253,57,236,2198,529,942134
27.956086832,459109401,1687493106,2613828,3142341,257636,323077,72787654,105,273,3774,3437,1524780
28.056287892,459327671,1658483320,2690047,2933425,157310,123162,78075056,74,298,1216,727,1953291
28.156493551,459034713,1672529603,3022272,2625360,272126,282550,71590111,46,195,1381,707,1822541
28.256691411,459111125,1740769147,3779737,2895558,172212,192528,64816916,97,259,1639,1021,1499412
28.356861684,458983053,1742922834,3819870,2857277,251110,302701,60666221,133,395,1981,2240,1450916
28.457073544,459231598,1758541608,3005383,2417662,163718,284464,57323720,47,199,2453,1956,1079320
28.557280513,459213147,1709232359,2392123,1929476,192492,141702,75273793,6,139,3049,1247,1603733
28.657483732,459259102,1652851121,2759699,2885216,189908,147647,78364472,0,97,1694,701,1985115
28.757680989,459113985,1690725286,2261281,2475506,244879,428145,73846478,23,202,5380,6044,1270200
28.857882052,459227047,1660678060,2537105,2808741,143969,110328,78727268,5,209,1218,703,1948311
28.958082102,459012951,1642038696,2671489,2759477,186421,119102,77501329,2,110,1869,647,2045115
29.058282259,458709579,1702396038,3391460,2996054,217713,282012,63568317,3,227,1476,2416,1692483
29.158485158,459307471,1754772807,2137933,1617462,187857,310799,63428750,19,169,3641,2544,1106570
29.258693118,459325845,1663523064,2718961,2986067,174500,117599,78774435,3,223,1452,897,1980947
29.358893087,459058401,1671143409,3198138,2833485,256931,265009,74514139,128,257,2082,2788,1794597
29.459091858,459191575,1820643521,4453903,2647216,179975,285773,60406133,9,139,2541,2928,971081
29.559300851,459051051,1732332399,3447419,2788092,166192,153155,62142008,0,130,1840,627,1604705
29.659498642,459152081,1760672338,2558666,2287137,307196,328156,60131341,44,3437,3111,2152,1081425
