time,cpu-cycles,instructions,l1d.replacement,icache_64b.iftag_miss,l2_rqsts.all_demand_miss,longest_lat_cache.miss,br_inst_retired.all_branches,frontend_retired.itlb_miss,itlb_misses.walk_completed,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,branch-misses
42.796365491,459408795,1108077181,25536086,1943924,6311764,538436,150340836,20850,55328,80750,26159,1555501
42.896584409,459159167,1106301184,25178434,1876165,6126320,541196,150140666,20596,54463,80596,26068,1605823
42.996806546,459333753,1110372805,25457036,1927490,6355812,526485,150833134,20764,53951,81670,25891,1499513
43.097024057,459225371,1112244992,25705575,1914025,6379301,544324,150938195,21257,55655,80682,26357,1493537
43.197242415,459186172,1105857756,25411747,1906277,6479381,560133,150570987,20805,53626,81684,24741,1553461
43.297483883,459154287,1103016948,25138712,1862396,6239931,544299,149590281,19846,53021,78990,24456,1684232
43.397709161,459145769,1102570402,24919741,1879167,6264402,523425,149270307,19969,53572,76635,26328,1753469
43.497930097,459326530,1098573513,24363065,1825036,5992716,481127,147973619,19611,51428,77904,26424,1899441
43.598184322,459433562,1070542627,25012417,1696981,6893171,972750,143567748,18816,51171,75019,25896,2002206
43.698462089,459121450,1131723924,16385108,5000174,4862948,3094287,157026395,809,2191,21575,4970,266916
43.798746717,459494871,1106024748,32593714,162577,2206925,5527886,106571199,38,491,11106,312359,921313
43.898987049,459161501,1251456785,38404890,51527,1266524,3535199,110687212,65,230,7756,34998,841794
43.999214181,458803582,1255879446,37837500,53574,1494902,5764828,106878304,153,290,8646,56157,1295072
44.099435413,459029033,1172458536,27203179,42920,666304,1803898,111163584,17,85,2734,16062,2686487
44.199651876,458834233,1157057350,13910283,32668,2326825,5499282,230800233,328,419,127495,28750,1742025
44.299865127,459196517,987020210,8541006,2528536,2453152,1019647,136209456,23618,47195,88015,7962,1078076
44.400097143,458895636,912811344,9047752,3285702,2873533,727132,135617393,25510,47507,5365,6483,1288861
44.500324062,459179639,916376609,9109186,3276492,2852370,735483,135958077,24274,46649,4828,6825,1188452
44.600558622,459114314,917162076,9087000,3241144,2821377,735723,136213367,24688,46459,4428,6357,1167933
44.700789210,459022272,918671484,9088644,3222528,2770606,741149,136372175,24182,41506,4538,6693,1173173
44.800991350,459149163,910920788,8950957,3217048,2790393,716819,134775996,23155,49934,4534,6114,1338326
44.901190288,458628209,1005723465,14227217,3777207,5257649,2599067,143152990,9199,20876,11937,5309,873233
45.001381691,458860573,985065173,24836505,2204044,3264216,4493245,126412405,65,781,18204,294279,356171
45.101610438,459211055,1294379342,34675667,56826,1383231,4274561,111248306,6,170,6140,27231,1157003
45.201872820,458757981,1210000274,40319750,53163,1370809,4445625,106736059,9,161,6463,43773,914302
45.302095549,458964740,1247732842,31499571,47586,1185233,4554213,112943136,24,102,4087,52489,1957678
45.402313983,458896420,1082224322,22344006,49751,2479295,4586548,133483184,271,412,56965,21372,2246895
45.502537966,459124840,1187827688,12126717,601315,2232843,1901568,228632730,9272,25640,193387,21304,1581261
45.602761864,459212757,1107712940,25104439,1953302,6080257,535192,150699688,20807,56910,80107,25295,1607963
45.702992707,459219222,1105315370,24985390,1952615,6132259,548012,150607178,21807,57102,80269,25433,1602997
45.803221018,458847587,1101341301,25030466,1964526,6211061,566185,149955073,21490,52361,77692,25278,1557239
45.903428187,458979232,1104149653,25318285,1972544,6310671,550761,150350068,21590,53223,78807,25860,1569949
46.003642028,459320219,1106894784,25390331,1944155,6262356,529391,150569277,22558,55449,79445,24274,1520525
46.103873451,459383358,1106825587,25291485,1937465,6275735,537579,150441207,21830,55008,78631,25606,1484524
46.204088552,459313771,1104892482,25220309,1922207,6230056,548920,150160409,21328,54620,76933,25205,1616290
46.304303204,459152506,1107017916,25323102,1873221,6215274,538892,150402214,20989,51659,81466,25156,1552949
46.404543892,459219339,1108847524,25463825,1940113,6413077,561352,150705184,21354,56086,80306,25925,1515327
46.504751581,459094474,1110233843,25584431,1922898,6448260,565998,150940572,21085,53441,80305,26575,1529315
46.604979562,459233093,1110889789,25342154,1871570,6324684,530932,150428171,20108,52541,79111,24424,1586288
46.705184213,458956733,1100982628,24952067,1857211,6203612,564818,149136780,20196,51727,78113,25250,1748245
46.805388746,459169966,1100617401,24549495,1861342,6149757,515903,148919460,20283,54479,80051,26360,1783029
46.905620945,459165470,1096052326,24314634,1838263,5949166,475308,147616343,19747,50783,69311,22653,1998505
47.005842753,459354655,1086225000,20768244,2759477,6896076,2445321,145690666,8856,25323,31692,10364,1139858
47.106063490,458626786,952925840,22250279,3045208,3424621,4178236,145483984,524,3346,22985,276312,507260
47.206286851,459049463,1298649653,36054463,70707,1400559,4167560,109123389,85,535,8507,81456,1063798
47.306519763,459195943,1182311194,40688213,53797,1408746,4443616,108159148,117,385,6898,33929,1064735
47.406812425,459145584,1240998518,32070367,41009,1124473,4746093,111188517,48,427,6543,55543,1493507
47.507037232,459374266,1126756139,23893176,46117,2300727,3940487,112568365,69,385,30756,22930,2474482
47.607247124,458821637,1187773509,6059081,463342,864248,2476292,229135912,8261,18189,125690,16878,1676700
47.707477939,459165934,916736952,9070669,3307052,2883942,726714,136153189,25260,53426,5939,6580,1281805
47.807702795,459324613,914902189,9092913,3296761,2860712,723940,135824032,24673,49125,4952,6224,1246001
47.907923221,459110702,916519501,9125206,3272917,2835042,729473,135892444,24184,51599,4220,6492,1195189
48.008155915,459317774,921091317,9130129,3242044,2815061,736158,136548769,24357,43982,4776,6432,1165180
48.108372465,459167484,917375438,9082906,3208384,2762363,731654,136212351,24252,43168,3931,6054,1226668
48.208592582,459311138,897986034,9445754,3073629,3027988,1144969,131697105,21850,46722,3831,6265,1422386
48.308825210,459245060,1143411864,15507616,5527534,4026181,2812591,158385469,15862,799,22277,8690,240873
48.409059013,459005943,1104815851,31564998,177747,3070255,5347027,103146057,43,398,24237,324474,871532
48.509310775,458992068,1232185978,40140311,48965,1287695,3527699,112325699,39,195,7684,38066,847498
48.609554385,458741687,1211690571,36277274,47358,1317109,5744210,104654086,64,234,7308,63878,1231215
48.709777013,459356099,1182141195,27674139,43823,764247,2107396,112367971,24,265,2477,6773,2754578
48.809976359,459019195,1216630813,13097470,38128,2228144,5070813,224278478,243,581,127529,34117,1716389
48.910198141,459090606,1096366448,8083423,366690,1354422,921824,127327356,4790,15045,108637,12346,653200
49.010411320,459096371,1058346746,8408242,512985,1622384,160532,123706082,5480,16029,52225,12752,551180
49.110596523,458917976,1056157625,8326436,507025,1602956,192175,123157454,5362,17369,50780,12265,540371
49.210811091,459181703,1058153126,8442251,504227,1637062,166537,123540000,5274,16905,52897,12533,570858
49.311024731,459082047,1055012155,8262248,505361,1618389,175207,122976315,5471,17236,52571,12591,575968
49.411248659,459201041,1059872230,8479998,520923,1695914,149769,123687606,4924,13994,43554,10693,549342
49.511456918,458921945,1047613035,8299905,513406,1642200,323939,122244953,5078,14292,44538,10711,563355
49.611665830,459083070,1056723609,8133343,491809,1626275,185457,123061174,4601,15089,44202,10832,577190
49.711890676,459055056,1055200845,8251305,494513,1675096,170712,123223173,4728,14370,44888,11028,548810
49.812082976,458594067,1050536762,8337789,511301,1637457,212769,122313499,4651,13820,44813,10835,563033
49.912292356,459175620,1054746777,8193997,504083,1692297,150979,123661116,5007,15007,44959,11006,572003
50.012508906,459231666,1056731091,8247273,496319,1621929,176984,123301086,4885,15253,45845,11476,594628
50.112696025,458804348,1052357753,8427896,499067,1625973,184779,123081584,4817,15091,46568,11422,568641
50.212913222,459097426,1052486153,8196594,511872,1671883,280407,122819388,5121,15053,44979,10960,552085
50.313119612,458420328,1047072045,8312367,495051,1640731,280464,122300672,5164,14351,44357,10869,583293
50.413330154,459178154,1052377570,8547071,509910,1697870,236145,122863184,5011,13492,46447,10638,574097
50.513550572,459285325,1059328155,8291284,508200,1647839,139810,123452455,5121,14092,45767,10945,552413
50.613755199,459285857,1057648867,8426503,508504,1648171,135931,123394460,5078,15098,46127,10550,560168
50.713960183,459141633,1054369433,8506310,496604,1660254,176740,122818371,4769,14227,47108,10672,554483
50.814179890,459364277,1058249422,8428073,507918,1647260,136593,123364599,5035,13618,45631,10654,558932
50.914387372,459098323,1056451042,8476586,519332,1676521,148610,123391044,5146,13187,46459,10946,566310
51.014599390,459337649,1058523460,8701331,491281,1687281,126909,123503031,4903,14674,46755,11329,577194
51.114813705,459237797,1055594071,8420208,498730,1672190,165329,123221731,5169,14777,48499,11212,566445
51.215021378,459216831,1057748348,8528900,502640,1656709,164743,123310072,4917,14732,46155,11056,542277
51.315228276,459221974,1056760383,8779681,500419,1726276,134147,123365319,4537,13125,47202,11155,580307
51.415446593,459114185,1053530057,8581916,497369,1664778,191833,122585146,4915,14572,48033,10561,557386
51.515657765,459341329,1057681877,8666428,495589,1658927,139725,123187292,4859,14898,48171,11159,560638
51.615864717,458989673,1052994587,8778576,512884,1676812,153147,122871465,4778,14090,48876,11336,540632
51.716075837,459064745,1053682391,8606091,521747,1684248,178670,122887509,4975,14635,49299,10734,532434
51.816284283,459080704,1055875676,8698418,501721,1682015,168138,123072053,4998,15202,49860,11585,586735
51.916511072,459030791,1054747059,8855049,506564,1690961,142246,123089109,4967,15701,50183,11508,573055
52.016712633,459224666,1054522007,8674401,504763,1721196,136831,122903251,4925,15086,46140,10731,549594
52.116917783,459240798,1056606210,8869649,481274,1686964,137592,123239520,4925,15157,47852,11251,591978
52.217134922,459295712,1055940125,8931044,490376,1702248,129927,123096480,4804,14685,46680,11057,552141
52.317343209,459255809,1052739848,8836319,502467,1732722,150287,122977053,4826,15060,48101,11282,573019
52.417557173,459154610,1055625087,8864351,484732,1679916,145739,123226453,4646,14882,48375,11745,585006
52.517782883,459267837,1053746920,8939492,503179,1687022,180053,122618724,4593,14908,50154,12159,548081
52.618004307,459215804,1054429007,8815569,505804,1792963,172828,123212468,5042,14618,49475,10994,538732
52.718214945,458808087,1051295725,8862865,464163,1669818,169972,122430190,4861,14523,49160,11811,598936
52.818439590,459287217,1054393121,8982769,499781,1703026,144689,122969036,5143,15822,54796,12342,581240
52.918644747,459091418,1053626297,8833471,512203,1806439,151272,123226497,5047,15055,52931,11372,550918
53.018852900,459273436,1057167434,8897366,471921,1720577,133909,122933811,4745,14110,52365,12181,576782
53.119076007,459304546,1055976613,9217947,500250,1705236,133883,123058734,5067,13816,52702,11740,539017
53.219282378,459324662,1055082356,8863546,488019,1792944,127922,122963046,5175,14533,52752,11326,532017
53.319502389,459219609,1054310096,8821114,484034,1735625,138502,122930304,4783,13800,52951,11769,615559
53.419711476,459032841,1054029609,9107997,494517,1736980,145951,122965465,4819,13885,54072,11572,535122
53.519920668,458978889,1052593054,9004516,484699,1768645,145839,123122244,5038,14319,55839,11934,554207
53.620138582,458986074,1052716313,8965435,479416,1742151,211290,122604716,4932,15145,53126,11776,549911
53.720349155,459247833,1053873519,9185461,494534,1736632,149008,122623487,4949,15470,53848,11639,545704
53.820535794,458710347,1051905628,9095595,482666,1741805,160571,122879578,4772,14825,54526,12294,571971
53.920749383,459293665,1056392859,9052310,495589,1788560,154221,123231292,4963,15247,54022,11930,536993
54.020950763,459033687,1049386639,9080652,487631,1796397,169820,122805420,5065,14588,55078,11519,535988
54.121155159,459045189,1052903123,9049891,465403,1766483,175806,122475064,4868,14196,55214,11786,562967
54.221376866,459261514,1054947587,9047927,480094,1768663,171930,123078372,4817,16583,56119,12001,548003
54.321555923,458710289,1047433691,9288071,487734,1794190,186112,122149921,4590,14623,55261,11384,575982
54.421763326,459169971,1056575890,9208223,480795,1751437,137089,123313275,4792,14833,56939,12806,595186
54.521987695,459199858,1050075880,9002827,487945,1805899,209902,122461496,4946,15866,57101,11668,560980
54.622195932,458546450,1045702337,9247668,469526,1767369,207129,122282385,4868,14598,55635,12619,613993
54.722424743,459341058,1054395979,9024499,478666,1781057,166145,122788282,4876,15722,56220,11841,577324
54.822635485,459298576,1054351881,9327349,506364,1800706,142493,122820797,5049,15711,57551,12443,576738
54.922848195,459137849,1051763659,9407449,491639,1779820,187183,122289729,5143,14470,57702,12521,613253
55.023074303,459341445,1053144702,8918418,478602,1744553,153857,122788098,4717,13791,55302,12309,614295
55.123285430,459167762,1053110086,9249807,515872,1841214,148525,122954533,4866,13974,59592,12428,605871
55.223493454,459174746,1053106210,9213654,498061,1788926,168275,122669094,5198,15412,58512,12201,607150
55.323721770,459097809,1047380914,8922069,485134,1784472,194122,122540869,4973,17960,52441,12781,696353
55.423938041,459105574,1051365390,9201183,505530,1780166,169269,122555900,5124,15849,55492,12144,622972
55.524153700,459239978,1052990152,9228280,488057,1801811,147206,123156614,4888,15363,56116,13077,646930
55.624380270,458982982,1051703008,9052692,492810,1782015,167014,122655839,5138,14963,53951,12663,648028
55.724583145,458984632,1049192462,8987430,478562,1767379,188802,122643235,5027,15874,53932,12486,671851
55.824793129,459251770,1052237165,9147345,494458,1772009,132154,122555945,4814,15463,56436,12958,661590
55.925008783,459120974,1050757058,9046298,500243,1792132,190243,122420629,4814,15983,55973,12882,655257
56.025213781,459244849,1051040196,8969543,500987,1771816,182919,122953872,4992,14986,54917,13348,711297
56.125438406,459043364,1048323294,8907446,492026,1767549,185748,122711077,4923,15043,54606,12763,661715
56.225649156,459192257,1018232767,11390642,424333,2995447,1290799,118831391,4628,15298,55335,13441,672293
56.325867063,459215635,1117138872,16895197,4856814,5257537,3272210,153882430,82,1283,23454,5237,284024
56.426095538,459083807,1089090957,32614897,158587,1674279,4950085,109826238,30,678,8478,298042,916625
56.526319210,459061456,1270056159,37545773,46677,1223981,3503949,110652342,0,173,6276,33590,934384
56.626539288,458884192,1252686788,37503688,51876,1494802,5976587,107620921,5,194,7385,59450,1239259
56.726774784,459020943,1156205161,26688128,47440,665941,1362269,111448297,49,160,2883,25637,2738090
56.826999447,458783753,1177321980,13251399,41646,2372177,5505633,238370743,333,473,186059,28024,1636927
56.927216156,459193814,950196517,8394860,2656159,2540226,988384,136332931,24995,48696,30016,8867,1051741
57.027448468,459273091,913905950,9070886,3291639,2856417,722355,135897441,26049,47686,4402,6641,1273013
57.127666344,459205381,916022272,9111710,3271087,2842432,737193,135967483,25094,46125,4880,6379,1183336
57.227886295,459284017,918307096,9083321,3219300,2800110,736051,136220028,25313,44161,4846,6571,1153998
57.328118374,459099410,920826555,9088359,3198726,2763724,740445,136582768,25127,41868,4530,6443,1135819
57.428340353,459057476,909903960,8925181,3171908,2763681,713272,134727795,24738,46737,4108,5961,1329142
57.528574438,459351358,1009550422,16397171,4063974,5137928,2746428,146427708,11802,16001,12439,5642,813564
57.628790772,459050995,982836164,25195634,1671779,3254483,4971719,120715399,2477,712,13907,285976,425284
57.729030919,458930831,1255702702,34638740,57063,1346809,4624144,110085925,52,227,7386,27590,1171309
57.829299216,458989518,1259932046,38784702,59587,1339455,3988972,111534855,103,264,7507,41902,960435
57.929519801,458791016,1202819117,30181330,54488,1153459,4299390,111122340,13,101,4913,39279,2070236
58.029742907,459250366,1090388640,20895134,44710,2431000,4507654,138260392,158,243,73554,18933,2168495
58.129967196,458631482,1183101108,13952496,802221,2658436,1814889,229800527,10286,26508,188800,21902,1448260
58.230178182,459084465,1107003220,25021948,1938912,6080799,570783,150315465,20140,54293,76086,25954,1608601
58.330391351,459156141,1106620508,25021210,1939764,6131079,550353,150460594,20383,52432,76876,26350,1602310
58.430641111,459230246,1103628235,25147954,1975611,6220769,571146,150350634,20731,52416,77372,26226,1573322
58.530858650,459275184,1105349497,25310487,1986708,6259413,583149,150432035,22037,49442,77571,25780,1558998
58.631095341,459386729,1107406986,25289000,1919092,6261382,552623,150333552,21832,52780,78590,25817,1517881
58.731309968,459090841,1106856802,25273634,1942696,6199612,553387,150227255,21199,52777,78630,24516,1505931
58.831523094,459228128,1106140834,25386688,1957446,6291670,555140,150651663,20966,53440,79306,24967,1563389
58.931747450,459197495,1107161767,25394309,1888960,6286684,552769,150789706,21209,52573,79470,25566,1498048
59.031970013,459309205,1110374878,25524869,1956469,6409583,541830,150956582,21327,51625,80266,25442,1464910
59.132191442,459332433,1114500356,25603072,1938447,6446111,549605,151434386,20554,54301,80064,25725,1504317
59.232423532,459205157,1104775228,25251592,1908015,6388129,554964,150464848,20820,55682,77163,25502,1621454
59.332642012,459068847,1103289681,25039665,1864638,6200223,544655,149337833,20155,51592,77437,24834,1681494
59.432857699,459155789,1100386486,24632913,1865425,6140849,526161,148455469,19523,49700,76260,25793,1862508
59.533088598,459041767,1096313057,24235176,1825161,5925260,485947,147630479,19229,51072,75907,26760,1954520
59.633301760,459209116,1056914207,21903310,3484695,6234108,2610091,149124207,6930,21897,47052,16579,983245
59.733529479,459213502,976620242,26023634,1975844,3477945,5208236,121582540,160,1137,15884,306849,401248
59.833777058,459307756,1263160752,35474110,55387,1427719,4295810,109633838,1,163,6368,24790,1264218
59.934012450,458886727,1217973372,38103612,55084,1301604,4075549,109830749,0,114,7246,48606,849215
60.034257826,459157340,1204572805,29828926,50457,1004773,3780650,113717954,5,170,7151,40946,1888448
60.134487977,459029291,1074962633,22079081,54995,2369908,4237985,147049399,106,239,63879,14664,2239631
60.234697872,458825143,1123383219,7019617,1369553,1537206,1754104,222268708,12827,22018,169111,16274,1385002
60.334923309,459172173,914899045,9058938,3274357,2853606,720112,135791179,26034,48421,4935,6392,1286279
60.435140312,459277459,915476536,9120279,3266150,2845501,722753,135886729,24384,46625,4597,6543,1244298
60.535369529,459194924,916127694,9117722,3231308,2810864,731571,135891446,24300,47030,5008,6337,1190161
60.635598545,458657020,919977549,9077808,3215317,2781466,729966,136539250,24325,44772,4491,6426,1135373
60.735818600,459220474,913896735,8994633,3196371,2770072,729379,135595550,23772,42830,4617,6236,1237790
60.836043152,459157558,862630818,14835355,2645712,5649132,2052436,128013209,19667,43712,4914,15997,1240641
60.936286378,459471815,1074209526,16577370,4302874,3290218,3686061,153455467,163,1868,19505,8536,248751
61.036578527,459249471,1120284231,37431303,108594,1873263,5145116,106740938,42,506,9411,279626,868273
61.136821646,459241913,1296704743,35891223,39799,1228711,4032289,108983375,1,114,7731,34330,1059538
61.237164331,459660001,1178666448,37367843,49759,1495164,5549160,113543442,6,181,6015,39667,1280915
61.337459398,459381060,1121951241,23587379,47974,476141,582565,107346981,6,353,6750,35683,2604171
61.437730333,459028234,1136909056,11633333,34781,2201079,4855506,250965886,128,361,221035,31418,1341693
61.537998174,459419564,1101324458,24878963,1939995,5988499,566255,150344659,21334,58363,85215,28580,1600304
61.638217487,458736343,1104108037,24996447,1968017,6199146,573808,150174147,20619,56742,80222,25391,1589884
61.738446868,459232211,1103342945,24985216,1948669,6076698,543390,149979195,21462,52450,78599,26629,1604016
61.838669127,459121947,1102968612,25100916,1978225,6239910,534743,150190167,21169,56482,78853,25299,1586394
61.938881404,459136064,1106734565,25336474,1937765,6275622,533125,150252512,20882,53565,79896,25949,1569418
62.039114012,459349935,1106246204,25241357,1932021,6242477,540479,150189346,20770,54021,76686,25295,1576657
62.139330461,459000883,1103018605,25313368,1933999,6196540,573498,150053541,21400,56699,79260,25467,1483870
62.239551268,459253059,1107975872,25372938,1922006,6275216,555822,150411950,21600,55304,79241,26059,1586958
62.339788834,459188362,1104121335,25378271,1911782,6370312,568614,150291531,21287,55729,80692,26345,1497546
62.440005929,459286859,1108796710,25509710,1922072,6395624,546035,150893675,21070,56228,79997,26145,1460516
62.540231815,459351201,1109565351,25536823,1932484,6432235,545678,150689237,21025,56064,79231,26390,1575051
62.640465376,459158742,1104384449,25086626,1878869,6333530,555398,149835052,20471,51993,77140,25629,1657807
62.740701158,458866661,1097695751,24754476,1857414,6143228,538236,148644119,20086,51116,77629,26788,1821401
62.840925494,459242205,1098536881,24445515,1863687,6061986,504488,148313573,19851,54936,76755,26858,1871529
62.941137430,458887447,1013499065,26640173,1418589,7614734,1643805,138201688,16948,47599,75003,38507,1679490
63.041375776,459521639,1082654483,16324759,4773808,3057798,3032125,159461731,19,5411,19742,13258,244134
63.141697415,459575368,1139438104,37012434,150288,2182923,5498989,105646707,38,611,9275,268997,877587
63.241997882,459431520,1305808689,35722003,37299,1253401,4163402,109590830,0,276,8424,28711,1106207
63.342218894,458864078,1139289208,37496372,48423,1457526,5431301,112580102,51,369,6362,42543,1087588
63.442444155,459291431,1127686758,25105938,50083,486212,705603,109060427,9,365,5851,34336,2708934
63.542667324,458888799,1143599134,11751191,27114,1800951,4707549,249518585,213,541,207415,37182,1247451
63.642882232,459142185,927756093,8861791,3307080,2920625,726775,136306866,25998,50159,21457,10169,1182567
63.743116088,459141601,913657578,9078293,3300730,2890219,728888,135601725,24956,47132,4185,6155,1289250
63.843332492,459125961,914753557,9120431,3273538,2862814,732149,135741198,25637,43268,3038,5798,1213513
63.943544907,459234150,917815384,9128538,3249062,2851518,735180,136053240,25514,43099,2952,5812,1201265
64.043784152,459397169,918703342,9103783,3222193,2799002,738108,136191731,25577,39719,3295,5758,1177245
64.144007342,459060662,895302513,8791836,3173456,2781253,712684,133496189,24177,47043,2836,5764,1582052
64.244243484,459179996,1004736790,17264259,4569913,3957829,1891145,154163373,8271,19419,13117,21512,568068
64.344406806,458549091,1004027400,28024446,1735584,3169281,5813540,116266818,345,4824,21402,254036,380897
64.444621850,458721183,1242453575,36863166,61848,1372262,4900206,107504825,61,582,7268,49533,1274992
64.544853661,459027241,1239761574,39741805,48903,1298715,3329813,111635604,21,199,7734,44347,879865
64.645089891,459199479,1134588459,29188067,46485,1045991,3992105,113373484,94,498,7052,46134,1981735
64.745299945,459149052,1081876036,20835845,51586,2315174,3665057,157225023,155,487,71546,25749,1990096
64.845517112,458719256,1172619644,14362722,940052,3095024,1804804,222574888,10657,27195,184010,23138,1405539
64.945728194,459074182,1092576662,24781218,1970129,6094239,536336,148919320,19775,51603,39728,16121,1941670
65.045949308,459244692,1102057615,25099331,1966678,6142181,542174,149891308,21202,46158,42149,16362,1654065
65.146178144,459091410,1105919066,25117155,1964487,6116749,542836,150231902,20823,48151,41305,15855,1561625
65.246398241,459172640,1107805300,25353161,1958537,6252798,538493,150573268,20705,46822,41488,15340,1577615
65.346613936,458967724,1105656192,25211157,1963539,6289647,560573,150247021,20859,47142,39575,15182,1579508
65.446843712,459256146,1107062722,25118204,1908164,6135698,539461,150202860,20525,48264,41305,15169,1563682
65.547060219,458900825,1105844065,25412105,1947500,6251939,572369,150300796,20160,48846,42414,15678,1581635
65.647290425,458939569,1104578229,25213487,1926435,6278521,579067,150184540,20629,50638,40831,15761,1555743
65.747503661,459102649,1106325653,25515767,1939301,6438071,556141,150768556,21436,49817,41192,15955,1474029
65.847721706,459091707,1112003405,25602100,1924861,6387663,552754,150933455,21063,48734,41678,16386,1496476
65.947947172,459266566,1105322456,25227756,1928601,6418562,537623,150472929,21016,46403,42472,16708,1644495
66.048163549,459186413,1102427787,24952758,1876112,6211074,536019,149168435,19880,46868,41055,16421,1726204
66.148383809,459012385,1099215401,24652710,1877739,6111462,512330,147862691,19943,49372,40890,17292,1899924
66.248608142,459109688,1096294445,24148174,1838312,5972934,500271,147859693,19564,46093,42042,17102,1929763
66.348823840,459067961,1041247870,21680942,3598115,5486913,2129425,153106502,8436,25004,29406,22613,801833
66.449036868,459068364,1033413561,25793189,1857730,3737699,5826947,118390200,247,2777,15576,254632,386003
66.549264974,458876967,1241119375,37357695,83140,1298108,4316178,110458526,97,278,7539,45721,1332705
66.649492075,458667417,1220831579,39753823,53480,1310625,3979969,110723130,71,274,8199,49764,774660
66.749707097,459208691,1143735680,29389164,50447,1075297,3930541,114482787,122,319,7079,47204,1791711
66.849939602,458676377,1057822757,22361094,54745,2090101,3402612,151705345,209,464,54405,27562,2154316
66.950156923,459016083,1122284418,6555666,1635519,1599603,1952671,215918622,12200,19842,174160,16096,1385335
67.050382157,459415708,915830338,9088653,3292482,2907984,722350,135782088,23737,48507,5829,6293,1269973
67.150598113,458953974,913511882,9120930,3276396,2903444,738278,135566616,25986,46548,5614,6421,1246794
67.250816611,459268307,916213299,9157275,3246138,2857562,730652,135938949,22935,43939,3254,5998,1207159
67.351051598,459072032,918960870,9125858,3220211,2827909,740495,136369531,25256,43595,3975,5647,1155886
67.451270045,459287935,913366969,9024018,3189990,2803777,723364,135405682,25490,41755,3097,5553,1268275
67.551485947,459205070,878594472,14861564,2746252,4596979,1383451,130137406,22020,44194,5597,21088,1135065
67.651726104,458673561,1054407181,16220561,4266003,2823754,3423869,156860365,6456,1203,26012,18850,248964
67.751971775,459172353,1172798741,38274406,107656,1916041,5154569,106685624,86,904,8551,241217,853253
67.852220841,458508307,1300238115,35537672,42787,1213250,4081771,111083294,46,294,7161,25730,1104961
67.952482412,458909049,1151915396,37314261,49318,1468172,5381118,113887043,7,149,6663,40977,1122226
68.052703058,459334736,1117680290,24256786,49501,484480,677864,109043005,22,536,5542,36378,2621093
68.152936618,458659892,1122406327,11607513,27096,1463256,4451174,254863702,144,620,216949,40908,1258954
68.253151519,459225886,1100399362,24539052,1950993,6061241,569815,150467139,21478,54166,89128,30581,1520287
68.353370324,458981334,1104329255,25155338,1972601,6166574,561187,150464487,20834,56999,79545,26501,1556750
68.453594726,459211921,1106452279,25098025,1933057,6111278,534563,150246886,20898,53964,79135,25607,1584751
68.553812350,459000045,1100054995,25028469,1966551,6217126,584694,149511047,21464,53130,77712,25412,1571841
68.654030029,459106063,1105963240,25343274,1951419,6277969,558054,150283801,21988,55807,79099,26339,1588693
68.754265973,458648722,1100925752,25087048,1916016,6223221,585042,149709973,20973,54257,77459,24067,1623693
68.854483004,458997108,1105826497,25264681,1940997,6222877,561187,149514690,21082,50774,82868,25412,1478023
68.954705166,459241672,1106456635,25387445,1933795,6253575,537098,149634607,20965,55269,78466,25533,1654036
69.054940934,459147568,1099949852,25339866,1922046,6400529,559202,150652835,22024,56343,81526,25187,1607268
69.155154990,458886564,1109235364,25475549,1932392,6444515,570430,150675298,21470,56301,81514,25453,1449337
69.255374555,459252095,1109573084,25520707,1903797,6384212,544724,150338817,21247,52424,79280,25458,1586199
69.355604128,458981956,1103946680,25097907,1910837,6374430,551718,149701264,21220,50305,72195,24075,1672235
69.455823215,459017759,1101388407,24832739,1870205,6186465,535342,148936716,19742,47126,41670,17411,1782843
69.556044370,459155052,1098205262,24408464,1849309,6052071,537195,148041861,19717,45642,41560,18037,1875909
69.656298962,459224351,1036785803,24975486,1479691,5525957,1470593,142609208,17911,48072,40158,29438,1674867
69.756547976,459012571,1044604712,18740803,4803818,4961854,2871993,157750603,197,1446,20855,16973,255919
69.856763542,458629053,1144829431,34758399,145103,2131840,5517428,105624254,135,665,9114,249237,869255
69.956971183,459109998,1302378066,36306539,40225,1259432,4177577,110819567,40,303,7547,25693,1143594
70.057185757,459092639,1131556069,37356467,45115,1384383,5340504,110377219,35,276,7514,44437,1003369
70.157411757,459100239,1130569647,25469243,53527,570678,1027787,110644922,10,376,6282,34676,2725204
70.257633084,458650293,1139772971,12118355,26562,1717307,4499382,246187799,122,439,194733,37489,1320375
70.357848367,459070377,940854850,8516548,3284972,2881786,726407,136152143,23985,41280,33913,11458,1087866
70.458075050,459236976,915260095,9077177,3266086,2861234,725859,135729555,24672,48696,4321,6601,1277481
70.558291080,459194938,916343575,9132016,3247230,2825582,728813,135815757,24398,45989,4430,6286,1205639
70.658509533,459281904,918496411,9132772,3215143,2814298,730906,136263194,25152,44552,4117,6204,1178697
70.758737682,459270160,917656754,9103610,3214357,2794235,735524,136140879,25467,44187,4365,6084,1181362
70.858959860,459220602,908501894,8922222,3176753,2773000,713926,134614518,25207,46592,3960,5760,1361508
70.959188610,459137243,1001870209,17030332,4455694,3963987,1705762,153037671,8929,20440,13595,23048,539912
71.059415486,459220504,1050966300,27439456,1188124,2878700,5492325,122484599,173,1186,27584,173558,392423
71.159646740,458996136,1245806963,37439097,56593,1331774,4742104,108365398,21,177,6195,48631,1259923
